MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND
1,5,0,1100-1159,4,2,22,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,8,Orlando International,28.432,-81.325,Ronald Reagan Washington National,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,6,Orlando International,28.432,-81.325,Westchester County,0,0,0,74,9.62
1,5,1,1300-1359,5,2,28,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,19,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,15,Orlando International,28.432,-81.325,Theodore Francis Green State,0,0,0,74,9.62
1,5,0,1300-1359,5,2,28,129,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,Logan International,0,0,0,74,9.62
1,5,0,0800-0859,5,2,24,129,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,Ramey AFB,0,0,0,74,9.62
1,5,1,1400-1459,5,2,24,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,15,Orlando International,28.432,-81.325,Richmond International,0,0,0,74,9.62
1,5,0,0900-0959,2,2,29,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,12,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,1,1600-1659,3,2,27,129,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,Los Angeles International,0,0,0,74,9.62
1,5,1,0600-0659,5,2,30,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,13,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,1300-1359,4,2,28,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,19,Orlando International,28.432,-81.325,Syracuse Hancock International,0,0,0,74,9.62
1,5,0,0600-0659,4,2,30,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,20,Orlando International,28.432,-81.325,Ponce Airport,0,0,0,74,9.62
1,5,0,0900-0959,5,2,29,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,8,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,14,Orlando International,28.432,-81.325,LaGuardia,0,0,0,74,9.62
1,5,1,1000-1059,5,2,21,129,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1000-1059,5,2,21,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,Bradley International,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,200,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,4,Orlando International,28.432,-81.325,Logan International,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,14,Orlando International,28.432,-81.325,Bradley International,0,0,0,74,9.62
1,5,1,1000-1059,3,2,21,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,16,Orlando International,28.432,-81.325,Austin - Bergstrom International,0,0,0,74,9.62
1,5,1,0900-0959,3,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,15,Orlando International,28.432,-81.325,Ronald Reagan Washington National,0,0,0,74,9.62
1,5,0,0900-0959,10,2,29,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,4,Orlando International,28.432,-81.325,Indianapolis Muni/Weir Cook,0,0,0,74,9.62
1,5,0,1000-1059,5,2,21,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,3,Orlando International,28.432,-81.325,Friendship International,0,0,0,74,9.62
1,5,0,0800-0859,4,2,24,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,8,Orlando International,28.432,-81.325,Raleigh-Durham International,0,0,0,74,9.62
1,5,0,1300-1359,4,2,28,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,19,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,20,Orlando International,28.432,-81.325,Miami International,0,0,0,74,9.62
1,5,0,1100-1159,4,2,22,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,Houston Intercontinental,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,Nafec Atlantic City,0,0,0,74,9.62
1,5,0,2000-2059,4,2,22,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,0900-0959,5,2,29,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,2,Orlando International,28.432,-81.325,Fort Lauderdale-Hollywood International,0,0,0,74,9.62
1,5,0,0700-0759,4,2,32,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,5,Orlando International,28.432,-81.325,Ramey AFB,0,0,0,74,9.62
1,5,0,1300-1359,4,2,28,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,2,Orlando International,28.432,-81.325,Dallas Fort Worth Regional,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,1,Orlando International,28.432,-81.325,Port Columbus International,0,0,0,74,9.62
1,5,0,1200-1259,6,2,18,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,7,Orlando International,28.432,-81.325,Minneapolis-St Paul International,0,0,0,74,9.62
1,5,0,0700-0759,2,2,32,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,9,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,0900-0959,1,2,29,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,18,Orlando International,28.432,-81.325,Miami International,0,0,0,74,9.62
1,5,0,1700-1759,9,2,23,181,Alaska Airlines Inc.,11861,20315,146,1823051,2884187,3.23E-05,0.000174601,3,Orlando International,28.432,-81.325,Seattle International,0,0,0,74,9.62
1,5,1,1800-1859,11,2,15,157,Alaska Airlines Inc.,11861,20315,146,1823051,2884187,3.23E-05,0.000174601,11,Orlando International,28.432,-81.325,San Diego International Lindbergh Fl,0,0,0,74,9.62
1,5,0,1600-1659,10,2,27,181,Alaska Airlines Inc.,11861,20315,146,1823051,2884187,3.23E-05,0.000174601,4,Orlando International,28.432,-81.325,San Francisco International,0,0,0,74,9.62
1,5,0,1400-1459,6,2,24,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,17,Orlando International,28.432,-81.325,Minneapolis-St Paul International,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,1,Orlando International,28.432,-81.325,LaGuardia,0,0,0,74,9.62
1,5,0,1200-1259,6,2,18,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,17,Orlando International,28.432,-81.325,Minneapolis-St Paul International,0,0,0,74,9.62
1,5,0,1100-1159,4,2,22,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,21,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0,0,0,74,9.62
1,5,0,1200-1259,5,2,18,160,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,19,Orlando International,28.432,-81.325,Cincinnati/Northern Kentucky International,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,3,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1600-1659,8,2,27,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1800-1859,8,2,15,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,Seattle International,0,0,0,74,9.62
1,5,0,0900-0959,3,2,29,110,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,Indianapolis Muni/Weir Cook,0,0,0,74,9.62
1,5,0,1000-1059,2,2,21,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,18,Orlando International,28.432,-81.325,Douglas Municipal,0,0,0,74,9.62
1,5,0,1100-1159,1,2,22,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,3,Orlando International,28.432,-81.325,Miami International,0,0,0,74,9.62
1,5,0,1100-1159,4,2,22,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,2,Orlando International,28.432,-81.325,Dallas Fort Worth Regional,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,150,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,20,Orlando International,28.432,-81.325,Ronald Reagan Washington National,0,0,0,74,9.62
1,5,0,1100-1159,8,2,22,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,10,Orlando International,28.432,-81.325,Philadelphia International,0,0,0,74,9.62
1,5,0,1900-1959,1,2,22,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,6,Orlando International,28.432,-81.325,Miami International,0,0,0,74,9.62
1,5,0,0900-0959,2,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,18,Orlando International,28.432,-81.325,Theodore Francis Green State,0,0,0,74,9.62
1,5,0,0900-0959,2,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,13,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,0800-0859,3,2,24,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,13,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1100-1159,3,2,22,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,8,Orlando International,28.432,-81.325,San Antonio International,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,6,Orlando International,28.432,-81.325,William P Hobby,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,10,Orlando International,28.432,-81.325,Port Columbus International,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,14,Orlando International,28.432,-81.325,Nashville International,0,0,0,74,9.62
1,5,0,1700-1759,4,2,23,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,13,Orlando International,28.432,-81.325,Kent County,0,0,0,74,9.62
1,5,0,0900-0959,5,2,29,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,13,Orlando International,28.432,-81.325,Norfolk International,0,0,0,74,9.62
1,5,0,0900-0959,7,2,29,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,Louis Armstrong New Orleans International,0,0,0,74,9.62
1,5,0,1100-1159,1,2,22,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,16,Orlando International,28.432,-81.325,General Mitchell Field,0,0,0,74,9.62
1,5,0,0900-0959,1,2,29,129,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,11,Orlando International,28.432,-81.325,Standiford Field,0,0,0,74,9.62
1,5,0,1000-1059,5,2,21,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,20,Orlando International,28.432,-81.325,Dallas Love Field,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,6,Orlando International,28.432,-81.325,Long Island MacArthur,0,0,0,74,9.62
1,5,0,0800-0859,4,2,24,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,17,Orlando International,28.432,-81.325,Pittsburgh International,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,7,Orlando International,28.432,-81.325,Grenier Field/Manchester Municipal,0,0,0,74,9.62
1,5,0,1000-1059,3,2,21,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,12,Orlando International,28.432,-81.325,Greater Buffalo International,0,0,0,74,9.62
1,5,0,0800-0859,5,2,24,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,20,Orlando International,28.432,-81.325,Fort Lauderdale-Hollywood International,0,0,0,74,9.62
1,5,0,1100-1159,3,2,22,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,7,Orlando International,28.432,-81.325,Memphis International,0,0,0,74,9.62
1,5,0,2200-2259,4,2,5,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,18,Orlando International,28.432,-81.325,McCarran International,0,0,0,74,9.62
1,5,0,1100-1159,4,2,22,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,6,Orlando International,28.432,-81.325,Chicago Midway International,0,0,0,74,9.62
1,5,0,1200-1259,5,2,18,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,5,Orlando International,28.432,-81.325,Philadelphia International,0,0,0,74,9.62
1,5,0,1200-1259,4,2,18,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,2,Orlando International,28.432,-81.325,Dallas Fort Worth Regional,0,0,0,74,9.62
1,5,0,1100-1159,3,2,22,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,6,Orlando International,28.432,-81.325,Cleveland-Hopkins International,0,0,0,74,9.62
1,5,0,1000-1059,4,2,21,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,5,Orlando International,28.432,-81.325,Latrobe Airport,0,0,0,74,9.62
1,5,0,1100-1159,4,2,22,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,Pittsburgh International,0,0,0,74,9.62
1,5,0,0800-0859,4,2,24,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,1,Orlando International,28.432,-81.325,Albuquerque International Sunport,0,0,0,74,9.62
1,5,0,1300-1359,5,2,28,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,0900-0959,4,2,29,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,Douglas Municipal,0,0,0,74,9.62
1,5,0,0800-0859,2,2,24,230,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,4,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,1300-1359,5,2,28,180,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,3,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
1,5,0,0900-0959,3,2,29,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,Mercer County,0,0,0,74,9.62
1,5,1,1000-1059,4,2,21,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,2,Orlando International,28.432,-81.325,Lambert-St. Louis International,0,0,0,74,9.62
1,5,0,0800-0859,5,2,24,186,Frontier Airlines Inc.,11861,9496,1129,1823051,1857122,0.000115726,7.13E-06,3,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,1600-1659,9,2,27,181,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,4,Orlando International,28.432,-81.325,Los Angeles International,0,0,0,74,9.62
1,5,0,1100-1159,2,2,22,247,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,5,Orlando International,28.432,-81.325,Douglas Municipal,0,0,0,74,9.62
1,5,0,1000-1059,5,2,21,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,20,Orlando International,28.432,-81.325,LaGuardia,0,0,0,74,9.62
1,5,1,1400-1459,4,3,24,154,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,3,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1800-1859,4,3,15,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,6,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
1,5,0,1900-1959,4,3,22,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,8,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1400-1459,4,3,24,160,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,8,Orlando International,28.432,-81.325,Philadelphia International,0,0,0,74,9.62
1,5,1,1300-1359,4,3,28,142,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,23,Orlando International,28.432,-81.325,Houston Intercontinental,0,0,0,74,9.62
1,5,0,1500-1559,3,3,21,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,2000-2059,4,3,22,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,6,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1600-1659,5,3,27,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,11,Orlando International,28.432,-81.325,Chicago O'Hare International,0,0,0,74,9.62
1,5,0,1900-1959,9,3,22,179,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,1,Orlando International,28.432,-81.325,Houston Intercontinental,0,0,0,74,9.62
1,5,0,1600-1659,7,3,27,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,5,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,1500-1559,4,3,21,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,9,Orlando International,28.432,-81.325,Washington Dulles International,0,0,0,74,9.62
1,5,0,1400-1459,4,3,24,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,2,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0,0,0,74,9.62
1,5,0,1600-1659,4,3,27,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,6,Orlando International,28.432,-81.325,Houston Intercontinental,0,0,0,74,9.62
1,5,0,1100-1159,4,3,22,173,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,11,Orlando International,28.432,-81.325,Houston Intercontinental,0,0,0,74,9.62
1,5,1,1400-1459,4,3,24,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,4,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1500-1559,1,3,21,172,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,1,Orlando International,28.432,-81.325,Miami International,0,0,0,74,9.62
1,5,0,1900-1959,4,3,22,142,United Air Lines Inc.,11861,46218,1004,1823051,8501631,0.000253804,0.000228985,21,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1800-1859,6,3,15,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,1,Orlando International,28.432,-81.325,Minneapolis-St Paul International,0,0,0,74,9.62
1,5,0,1400-1459,4,3,24,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,22,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1100-1159,3,3,22,110,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,20,Orlando International,28.432,-81.325,Raleigh-Durham International,0,0,0,74,9.62
1,5,0,1800-1859,2,3,15,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,23,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,1,1300-1359,2,3,28,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,18,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1200-1259,2,3,18,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,27,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1000-1059,2,3,21,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,21,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1600-1659,4,3,27,234,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,16,Orlando International,28.432,-81.325,Detroit Metro Wayne County,0,0,0,74,9.62
1,5,0,1600-1659,5,3,27,157,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,16,Orlando International,28.432,-81.325,Logan International,0,0,0,74,9.62
1,5,0,1500-1559,4,3,21,191,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,2,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1300-1359,5,3,28,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,LaGuardia,0,0,0,74,9.62
1,5,0,1300-1359,5,3,28,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,6,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,1,1900-1959,4,3,22,162,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,11,Orlando International,28.432,-81.325,Albany International,0,0,0,74,9.62
1,5,0,2100-2159,5,3,17,200,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,4,Orlando International,28.432,-81.325,John F. Kennedy International,0,0,0,74,9.62
1,5,0,1400-1459,4,3,24,100,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,6,Orlando International,28.432,-81.325,Westchester County,0,0,0,74,9.62
1,5,1,1800-1859,4,3,15,150,JetBlue Airways,11861,23463,1625,1823051,3190369,0.000160039,0.000126866,12,Orlando International,28.432,-81.325,Newark Liberty International,0,0,0,74,9.62
1,5,0,1500-1559,5,3,21,228,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,Logan International,0,0,0,74,9.62
1,5,0,1100-1159,2,3,22,199,Delta Air Lines Inc.,11861,73508,1549,1823051,12460183,0.000144166,0.00014866,27,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,0,1400-1459,4,3,24,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,16,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,1300-1359,5,3,28,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,19,Orlando International,28.432,-81.325,Atlanta Municipal,0,0,0,74,9.62
1,5,1,1500-1559,3,3,21,143,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,15,Orlando International,28.432,-81.325,Stapleton International,0,0,0,74,9.62
1,5,0,1900-1959,10,3,22,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,Friendship International,0,0,0,74,9.62
1,5,0,1100-1159,4,3,22,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,Friendship International,0,0,0,74,9.62
1,5,0,1700-1759,9,3,23,175,Southwest Airlines Co.,11861,107363,3492,1823051,13382999,6.18E-05,9.89E-05,2,Orlando International,28.432,-81.325,San Diego International Lindbergh Fl,0,0,0,74,9.62
1,5,0,1300-1359,2,3,28,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,1,Orlando International,28.432,-81.325,Friendship International,0,0,0,74,9.62
1,5,0,1200-1259,4,3,18,182,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,3,Orlando International,28.432,-81.325,Asheville Regional,0,0,0,74,9.62
1,5,0,1600-1659,4,3,27,178,Spirit Air Lines,11861,15023,1327,1823051,2688839,9.17E-06,0.000124651,8,Orlando International,28.432,-81.325,Puerto Rico International,0,0,0,74,9.62
1,5,0,1300-1359,2,3,28,187,American Airlines Inc.,11861,75506,1579,1823051,11744595,9.82E-05,0.000177287,7,Orlando International,28.432,-81.325,Douglas Municipal,0,0,0,74,9.62
